timestamp,fixed_col,username,tweet,hour,minute,tweet_length,word_count,mention_count,url_count,hac_cluster_tentative
Mon Apr 06 23:50:49 PDT 2009,NO_QUERY,_iStone_,"@Hetty4Christ heh, yeah, I shakily conquered the ladder. Pointless job, tho. We're too far away to receive digital signal w/ antenna. ",23,50,134,22,1,0,2
Thu Jun 18 05:22:11 PDT 2009,NO_QUERY,Anqlee,LEARNiNG ,5,22,9,1,0,0,1
Fri Jun 19 17:05:05 PDT 2009,NO_QUERY,jenspurplestar,Oh how i wish i couldve stayed just one more day so i couldve seen adam dj... ,17,5,78,17,0,0,1
Fri Jun 05 09:13:27 PDT 2009,NO_QUERY,GetKnownRadio,@bubblet0ess no i had no stuff when i came home ,9,13,48,10,1,0,2
Tue Apr 21 02:41:19 PDT 2009,NO_QUERY,oliverthring,"@chrispople Jeez Chris, really sorry to hear that ",2,41,50,8,1,0,2
Tue Jun 16 08:16:03 PDT 2009,NO_QUERY,Krys_Chicago,@hlesztriblocal sorry to hear that!!! ,8,16,38,5,1,0,2
Fri Jun 05 14:44:18 PDT 2009,NO_QUERY,catheriineR,I really want a pair of BRIGHT pink  PLATFORM stilettoes  but i'd settle for green xD TWEETTT MEE. IM well BORED LOL,14,44,116,23,0,0,1
Sat Jun 20 18:03:13 PDT 2009,NO_QUERY,gisele192,I miss Indianapolis  And football season...,18,3,43,6,0,0,1
Fri May 22 01:50:52 PDT 2009,NO_QUERY,Krazxykat,OMG @swtme03 gotta love her....she is so messed up right now...took lots of pics ,1,50,81,16,1,0,2
Thu May 28 22:28:29 PDT 2009,NO_QUERY,gammalay,excited about my two special visitors tomorrow  ,22,28,48,7,0,0,1
Fri Jun 19 22:06:40 PDT 2009,NO_QUERY,AmesAmes,I think...There are some people I need to delete from facebook so I dont see them (or who theyve been hanging out with) on my mini-feed.. ,22,6,138,28,0,0,1
Tue Jun 23 07:52:24 PDT 2009,NO_QUERY,YoungBlckBeauty,Morning Tweeps! I had the worst night ever last night. Couldn't sleep. Read mostly. Felt so alone.. ,7,52,100,18,0,0,1
Mon Jun 01 07:56:40 PDT 2009,NO_QUERY,danielsnotcool,Last official day of school ,7,56,28,5,0,0,1
Thu May 14 01:31:37 PDT 2009,NO_QUERY,farhink,@Anushaaa congratulations once again.. ,1,31,39,4,1,0,2
Mon Jun 01 15:40:10 PDT 2009,NO_QUERY,ReadoutSignpost,@waltboyes Yes I did see that after I sent my twitter query...must remember to read things properly before I tweet! ,15,40,116,21,1,0,2
Thu Jun 04 09:31:52 PDT 2009,NO_QUERY,LilJaz,"oh man, im so dreading going to the dmv today ",9,31,46,10,0,0,1
Sat Jun 20 13:09:28 PDT 2009,NO_QUERY,padfootcullen,why is my internet being so poo? ,13,9,33,7,0,0,1
Sat May 02 02:51:47 PDT 2009,NO_QUERY,fluffyanimals09,Just saw Wolverine...... it was so cool like some of the powers people have WHOAH like that guy with the stick who uses forces and stuff ,2,51,137,26,0,0,1
Thu Jun 18 11:57:15 PDT 2009,NO_QUERY,10MoreMinutes,This is such a lazy day. ,11,57,25,6,0,0,1
Tue May 26 21:13:08 PDT 2009,NO_QUERY,krissirocks,"So tired, but I can't fall asleep. ",21,13,35,8,0,0,1
Tue Jun 16 01:35:32 PDT 2009,NO_QUERY,glen_g,I forgot to tweet about how sad it is that Costello has left  He was Australia's only hope.,1,35,91,19,0,0,1
Sat May 02 06:02:17 PDT 2009,NO_QUERY,lesley007,@snedwan @daveg38 It sounds such a funny word to me! I might use it at the bar staff later if they don't stir my voddie/orange right ,6,2,133,28,2,0,0
Sun Apr 19 23:17:22 PDT 2009,NO_QUERY,arielbabyyy,"aw tonight was so fun , i needed it  ",23,17,37,8,0,0,1
Sat Jun 06 07:45:05 PDT 2009,NO_QUERY,justwannatalk,I really hope that things will turn around someday.Cause day by day it's getting hard to keep this shattered heart beating-quote by me ,7,45,135,26,0,0,1
Mon Apr 20 22:55:22 PDT 2009,NO_QUERY,mandicandypants,@nick_carter ur jokes are sily!...Aww im having such a bad day.. A Tweet from you would make me smile!!  -MandiCandyPants,22,55,121,21,1,0,2
Sun May 10 00:01:46 PDT 2009,NO_QUERY,nilla,@khasabadmemory thanks for teaching me how to play a part of that song ,0,1,71,13,1,0,2
Sat May 30 12:32:32 PDT 2009,NO_QUERY,npupp,just took a chunk out of his thumb making sweet potato dauphinoise  it hurts *cries*,12,32,84,15,0,0,1
Wed Jun 03 07:11:54 PDT 2009,NO_QUERY,hurricaneme,@JasmineMcGregor why r u crying so much? ,7,11,41,7,1,0,2
Fri Jun 05 21:02:16 PDT 2009,NO_QUERY,gdarklighter,@lanotoriaLIZ no beer in my fridge. ,21,2,36,6,1,0,2
Fri May 29 21:48:05 PDT 2009,NO_QUERY,oceanparkw,"just got home... gee, I'm stuffed again... gotta go on diet next 6 days ",21,48,72,15,0,0,1
Sat May 30 08:13:35 PDT 2009,NO_QUERY,willaw79,working while everyone else is partying. ,8,13,41,6,0,0,1
Mon May 18 06:28:40 PDT 2009,NO_QUERY,MicheLLita_21,fresh out the shower..bout 2 head bac 2 kissimmee ,6,28,50,10,0,0,1
Wed Jun 17 18:23:41 PDT 2009,NO_QUERY,feniaa,i don't want rain for my b-day ! ,18,23,33,9,0,0,1
Fri May 22 08:50:49 PDT 2009,NO_QUERY,leahcotton19,"@luciedgar your backyard, my backyard, the middle of the desert, anything is fine by me ",8,50,88,15,1,0,2
Mon Apr 20 02:28:35 PDT 2009,NO_QUERY,ariffzack,Craving for some ice cream ,2,28,27,5,0,0,1
Mon Jun 01 03:31:42 PDT 2009,NO_QUERY,LILTR32,Wow!!!  The worst dream ever     BEEBZ *Duece Nickel Tre*,3,31,57,9,0,0,1
Wed Jun 03 04:33:05 PDT 2009,NO_QUERY,Ocean_x_Soul,@CarowTheDreamer me tooo  very looooong vacation!,4,33,49,6,1,0,2
Sun May 31 18:26:05 PDT 2009,NO_QUERY,MorganTaylor214,mad cause i cant see the awards on tv ,18,26,38,9,0,0,1
Mon May 18 01:39:21 PDT 2009,NO_QUERY,ruhanirabin,@dhruvasagar actually i am not into iphone hahaha..  but i share stuff that i think others can make use of it.. i m still using se k800i,1,39,136,27,1,0,2
Thu May 28 23:13:08 PDT 2009,NO_QUERY,BritsCreativity,@Hatz94 heyyy just wanted to wish you a good night.  I was on stickam for a little but was having problems with some people messaging me..,23,13,138,26,1,0,2
Tue Jun 16 08:59:15 PDT 2009,NO_QUERY,EmzLP,"On my way home, my feet hurt a lot ",8,59,35,9,0,0,1
Sun May 31 15:06:40 PDT 2009,NO_QUERY,sarah_sevenfold,@wigan182 dunno. nout gd in ,15,6,28,5,1,0,2
Sat Jun 06 08:12:54 PDT 2009,NO_QUERY,juliedeborah,Last night was interesting.  Went out with Meghans dance teacher and some of the dance moms.  My head hurts ,8,12,108,19,0,0,1
Fri May 22 08:31:51 PDT 2009,NO_QUERY,AmberellaJ,@Sarahbear9789  I hope you start to feel better!!,8,31,49,8,1,0,2
Fri May 29 16:00:06 PDT 2009,NO_QUERY,Neeko247,"Thought i saw the a-trak van, turns out its the Alcohol- TEAM van. ",16,0,67,14,0,0,1
Sat Jun 06 13:19:41 PDT 2009,NO_QUERY,VioletsCRUK,@marginatasnaily lol i was chucked of 4 times in 24 hours ysterday!! We call it the 'sin bin' you can look from the sides but not play!! ,13,19,137,27,1,0,2
Sun May 03 04:17:00 PDT 2009,NO_QUERY,SaraUnderwood,"@intothesun thanks! haha, hope you get it soon. i heard its like really cold over there though. maybe i'll stick in my future plans! ",4,17,133,25,1,0,2
Mon Jun 15 14:14:06 PDT 2009,NO_QUERY,MacyLove93,going to study for the geometry regents!!! ,14,14,43,7,0,0,1
Mon Jun 15 06:46:25 PDT 2009,NO_QUERY,DJDONSHANTO,"Oh men im so dissapointed right now, 19 hours spend on my portfolio website.. And because of a mistake I remove the database in 3seconds ",6,46,137,25,0,0,1
Tue Jun 16 10:21:56 PDT 2009,NO_QUERY,patach,"Wow, for the first time ever... I don't think I have time to create an e-card for Father's Day.  ",10,21,97,22,0,0,1
Fri Jun 19 04:06:23 PDT 2009,NO_QUERY,Trevor_V,i knooo !  raining tomorrow ,4,6,28,4,0,0,1
Tue Jun 23 16:37:58 PDT 2009,NO_QUERY,Pigfaceee,would love to fall asleep with him &lt;3 right knw ,16,37,51,11,0,0,1
Sun Apr 19 23:57:57 PDT 2009,NO_QUERY,nothingbutsong,Lovely night out. Headed home. Ma made some bank. ,23,57,50,9,0,0,1
Tue Jun 16 21:04:44 PDT 2009,NO_QUERY,Kgreenel,@Nique_Famous doh!  I made pics &amp; everything ,21,4,49,7,1,0,2
Thu Jun 25 06:00:39 PDT 2009,NO_QUERY,GindyGill,"so busy today, so much to do! still gota pack! Hungry aswell ",6,0,61,12,0,0,1
Mon Jun 22 15:30:13 PDT 2009,NO_QUERY,cassiekitsch,"@Ninjabear22 Don't stop. Really. It's hard to get back into the swing of things. I can't sing anymore, because I stopped for a while. ",15,30,134,27,1,0,2
Sat Jun 06 09:14:33 PDT 2009,NO_QUERY,alphiux,birthday today! And yet I work all day ,9,14,39,8,0,0,1
Tue Apr 21 01:20:37 PDT 2009,NO_QUERY,nina_oliver,"@Mxstr aa phoewee.. once in a while wont hurt ;) ..when i have a cravin, i better take care of it  haha",1,20,103,21,1,0,2
Tue Jun 23 15:24:07 PDT 2009,NO_QUERY,GirltaristHan,@Rubyam not since the 2nd viewing about two weeks ago. Cool what does #trackle do? It's not trending anymore ,15,24,109,20,1,0,2
Tue Jun 23 22:01:05 PDT 2009,NO_QUERY,andrewb,"@djmc Euggh, in Office 2007? Hmm, our doc mgmnt sys doesn't like it when you use Word as an email editor, will have to investigate. ",22,1,132,26,1,0,2
Sun Jun 07 03:40:36 PDT 2009,NO_QUERY,PinkPrincess531,"Waaaaahh!! i wanna go on msn to talk to someone, but i cant cuz they dnt have it installed ",3,40,91,19,0,0,1
Wed Jun 17 20:28:43 PDT 2009,NO_QUERY,linkbayanfay182,Watching Family Guy...waiting for Sean to get hurr. Want to sleep but want to cuddle first! ,20,28,92,17,0,0,1
Fri Jun 19 12:09:45 PDT 2009,NO_QUERY,Shaggy77788,I wont be able to see till monday ,12,9,34,8,0,0,1
Sun May 31 16:29:11 PDT 2009,NO_QUERY,taupecat,@Lollipopped not just you. ,16,29,27,4,1,0,2
Sun Jun 07 13:09:12 PDT 2009,NO_QUERY,XIK,@d_yell  whats wrong?!,13,9,22,3,1,0,2
Mon Apr 20 06:54:38 PDT 2009,NO_QUERY,keza34,@saragarth but like gloves for toes.nice and toastie in winter.mine just happen to be like a rainbow.lol ,6,54,105,20,1,0,2
Mon Jun 22 19:04:32 PDT 2009,NO_QUERY,consubfm,"I'm starving... Ugh... I haven't had dinner yet, and it's ten o'clock! ",19,4,71,16,0,0,1
Sun May 31 11:01:17 PDT 2009,NO_QUERY,colorgrl,"@taylorswift13 HAHA aw man i love you haha ur so funny, ha like u will actually see this   &lt;3 u even if u don't see this",11,1,123,28,1,0,2
Sat May 30 10:12:50 PDT 2009,NO_QUERY,jarradlaughlin,@nessamey i'm having a bad day but I can't watch that right now lol they're moving all my stuff ,10,12,96,22,1,0,2
Mon Jun 22 12:35:37 PDT 2009,NO_QUERY,tc1415,"So, there we go. The one candidate I didnt want wins.  #newspeaker",12,35,66,12,0,0,1
Fri May 29 15:31:12 PDT 2009,NO_QUERY,bluebutterfly_,"Facebook won't load for me.  Damn it, I'm bored.",15,31,48,11,0,0,1
Sun May 31 05:27:17 PDT 2009,NO_QUERY,tanyaaR,BED TIME  which i dont want cos when i wake up it'll be my maths exammm ,5,27,72,17,0,0,1
Fri Jun 19 13:49:00 PDT 2009,NO_QUERY,jennycatnaps,"can i smoke with someone, plz ",13,49,30,6,0,0,1
Sun May 17 10:45:25 PDT 2009,NO_QUERY,misshelenaway,is wondering wen this rain is gonna stop ,10,45,41,8,0,0,1
Mon Jun 01 19:40:54 PDT 2009,NO_QUERY,HeatherSkills,"Dear war inside of my body, cut the shit. ",19,40,42,9,0,0,1
Sun Apr 19 02:36:40 PDT 2009,NO_QUERY,BW101,"@JanaAlyssa Thank you lovely! I wanted that song in Sydney  Knew I wouldn't get it, but still...",2,36,96,18,1,0,2
Tue Jun 16 02:29:02 PDT 2009,NO_QUERY,kantashi,@Izzie1980 work stuff. Somehow something got sent by snail mail instead of courier and now it is missing ,2,29,105,18,1,0,2
Fri May 22 03:47:32 PDT 2009,NO_QUERY,HennaHelen,@OpanaKzia Have a great Friday ,3,47,31,5,1,0,2
Fri Jun 19 23:14:12 PDT 2009,NO_QUERY,jessicaca,"@VivaTheBlock we were standing at the car &amp; when I went back to find you, you were gone. ",23,14,93,18,1,0,2
Wed Jun 17 22:03:58 PDT 2009,NO_QUERY,rosettamarie,Did I miss something? What is with all the sudden Danny Gokey hatred? ,22,3,70,13,0,0,1
Fri May 29 12:53:51 PDT 2009,NO_QUERY,lightbeam32,My son's first tooth came out but he left it at school ,12,53,55,13,0,0,1
Sun May 31 09:39:09 PDT 2009,NO_QUERY,sky14kemea,and it takes 7-9 days and the item is only on for 7 more days ,9,39,62,16,0,0,1
Thu Jun 18 17:07:41 PDT 2009,NO_QUERY,NickiLynnM,is wondering why she can't get onto Facebook.  ,17,7,47,9,0,0,1
Wed Jun 17 17:34:55 PDT 2009,NO_QUERY,morgan_mccarl,I hate when WoW crashes when I just about have a group together ,17,34,64,13,0,0,1
Tue Jun 02 05:57:28 PDT 2009,NO_QUERY,leannenufc,"@cloverdash Hmmm ok, that rings a bell. I'm going to be wondering all afternoon now! And no, still cold and blah ",5,57,113,22,1,0,2
Sun May 17 06:17:05 PDT 2009,NO_QUERY,Rosalie_Hale_,Morning! Going off hunting and i'll be back soon. ,6,17,50,10,0,0,1
Sat May 02 01:51:01 PDT 2009,NO_QUERY,balletlovers,is watching Enchanted. ,1,51,23,3,0,0,1
Mon Jun 15 02:04:25 PDT 2009,NO_QUERY,caughtinbetween,i really do need sleep seeing as i can't spell right now ahhh.  * @AndrewAesthetic my thoughts exactly ,2,4,103,18,1,0,2
Mon Jun 15 13:07:20 PDT 2009,NO_QUERY,_rachaelll,@wesaysummerrr it really is a shame tbh. and your going on holiday in like 13 days D: imaa miss you  lmao,13,7,105,21,1,0,2
Sun May 17 23:16:21 PDT 2009,NO_QUERY,les1980,@davidhasselhoff glad u had a good time at the party. Glad that u support out troops. My cousin is with the 101st airborne ,23,16,123,23,1,0,2
Mon Jun 15 06:50:37 PDT 2009,NO_QUERY,terisaylor,"@30Threads. Miss Congeniality is down too. I just checked stats and it was up, but not now. ",6,50,92,17,1,0,2
Mon May 18 06:38:51 PDT 2009,NO_QUERY,chris1990,"Never made it to the library.  Studying in the house with all the usual distractions.  Internet, TV, Kitchen..... ",6,38,114,18,0,0,1
Mon Jun 01 11:33:58 PDT 2009,NO_QUERY,sambhav6,@pappe_it_is Thanks a lot but this will not work in my office ,11,33,62,12,1,0,2
Mon Jun 01 00:26:05 PDT 2009,NO_QUERY,anneliise_,haha just found an internet connection near the bus stop and missed the bus ,0,26,76,14,0,0,1
Mon May 04 03:37:50 PDT 2009,NO_QUERY,daffis05,@johnnyrcooper go to bed mister! u need your beauty sleep ,3,37,58,10,1,0,2
Sun Jun 21 07:31:39 PDT 2009,NO_QUERY,Peppermintgrl,@utop14gl Genna is moving today  *cries*,7,31,40,6,1,0,2
Wed Jun 24 23:52:45 PDT 2009,NO_QUERY,juliettepareja,"I feel so bad, so stupid and so dumb. ",23,52,38,9,0,0,1
Tue Jun 16 16:53:40 PDT 2009,NO_QUERY,MiguelCFC,@glnr89 i got a headache ,16,53,25,5,1,0,2
Sun May 31 16:39:04 PDT 2009,NO_QUERY,mikeyboy50,"Resume of the day: Clouds, Hail, Rain, Sunshine. Can you beleive it  Lots of Hummingbirds, no pics ",16,39,99,17,0,0,1
Sat Jun 06 11:20:30 PDT 2009,NO_QUERY,xxxRobyn,@mileycyrus PLEASE come to scotland on your UK tour! &lt;3 &lt;3 please! otherwise i wont be able to see you! and i havent yet ,11,20,127,26,1,0,2
Tue Jun 16 14:59:09 PDT 2009,NO_QUERY,LaDyGaGaFaN001,cant wait for lady gaga to perform on the mmva's!!! even though i wont be seeing her in person  TV is good enough for me,14,59,120,26,0,0,1
Tue Jun 02 02:23:54 PDT 2009,NO_QUERY,Dr_Jared,i'm so done with people messaging/friend requesting me on myspace. i think all they want is some ass/boyfriend. sorry kids. i'm not that ,2,23,137,27,0,0,1
Mon Jun 01 10:49:24 PDT 2009,NO_QUERY,holytoledoxo,I have the worst cramps ever ,10,49,29,6,0,0,1
Sun May 17 12:03:16 PDT 2009,NO_QUERY,spnmotel,@heavenzsecret lol no worries i can be dramatic too ha.  thank you so much for the support i appericate it. ,12,3,108,20,1,0,2
Fri May 29 22:32:01 PDT 2009,NO_QUERY,Baileychelsea,"@therealdjjelly has no dunk ryders, young cash, or bizzle...  ...atleast hes taking it back, not all futuristic.",22,32,112,17,1,0,2
Thu Jun 18 22:57:51 PDT 2009,NO_QUERY,ChelsieAutumn,Lovee my babiiiee &lt;3 So busy lately. Wish I had more time to tweet ,22,57,70,15,0,0,1
Mon Jun 15 17:59:13 PDT 2009,NO_QUERY,dcynaira,I gotta do some homework too  someone come do my math please!,17,59,61,12,0,0,1
Sat May 30 11:43:21 PDT 2009,NO_QUERY,princesssyrin,Is ashamed of her lazy bad decisions bad judgment with roomates bad judgment with alcohol  I am sad,11,43,99,18,0,0,1
Mon Jun 01 11:04:14 PDT 2009,NO_QUERY,MissJackPot,"@Leeeeleeeesss I had to scrub that tattoo off AS SOON as I got home, I had no way of hiding it at my cousins Grad party! ",11,4,121,26,1,0,2
Fri May 29 17:20:28 PDT 2009,NO_QUERY,jakatack,"@annettestarbuck heck yea that beats traffic!  Im on the stinkin toll road (paying to sit in traffic, nice) no milkshakes out here ",17,20,131,22,1,0,2
Sun Jun 21 09:53:11 PDT 2009,NO_QUERY,michpopviolin,@haleymckinnon why so worriedddd?! ,9,53,35,4,1,0,2
Mon Jun 15 07:52:15 PDT 2009,NO_QUERY,42194,-finta c what i'm g0ing t0 eat this m0rning!-s0rry i didnt get t0 say g00dbkye te! ,7,52,83,18,0,0,1
Wed May 13 23:30:22 PDT 2009,NO_QUERY,aesthetik_dekay,Bathroom clean. I need a new vacuum  Mine spits out dirt now instead...I want the Dyson DC24 ($399.99) or the DC25 (499.99) *dream*,23,30,131,26,0,0,1
Sun Apr 19 09:15:17 PDT 2009,NO_QUERY,ratcliffe,@jonmoss Hello from sunny West Yorks  enjoy the evening.,9,15,56,9,1,0,2
Wed Jun 03 03:43:33 PDT 2009,NO_QUERY,richardBarley,Busy morning all round. Looks like I'll have to visit Maidenhead town centre for my lunch as sandwich people have stopped coming ,3,43,129,23,0,0,1
Sat Jun 20 02:22:30 PDT 2009,NO_QUERY,zoefairhurst,"@loveloveloveXO ahh,that sucks  i'm good, ready for a boring weekend though!",2,22,76,13,1,0,2
Sat May 16 23:15:36 PDT 2009,NO_QUERY,sbainesmiller,@newyorkwriter  OMG i found it.  Thanks ,23,15,40,6,1,0,2
Fri Jun 05 17:27:31 PDT 2009,NO_QUERY,bexiclepop,one more night ,17,27,15,3,0,0,1
Fri May 22 00:40:01 PDT 2009,NO_QUERY,SKiara,I had a nightmare again ,0,40,24,5,0,0,1
Fri May 29 20:44:21 PDT 2009,NO_QUERY,allyXwebb,I also want @prettysurepdr to get online. I can't stop thinking about that mooviiee ,20,44,84,15,1,0,2
Wed Jun 24 22:11:41 PDT 2009,NO_QUERY,Mizz_Dee,I'm so board. Too bad I don't have anyone to tlk too. ,22,11,54,14,0,0,1
Fri Jun 19 14:22:12 PDT 2009,NO_QUERY,Schatzschneider,but ye are all stupid.   you help me do not even!,14,22,49,11,0,0,1
Tue Jun 02 03:47:37 PDT 2009,NO_QUERY,BritttOh,@Ohdamnitzdana i think i may be getting a cold ,3,47,47,9,1,0,2
Fri Jun 19 05:28:41 PDT 2009,NO_QUERY,notthejadedkind,"@loveisanexcuse i'll miss you, too ",5,28,35,6,1,0,2
Tue May 26 22:05:14 PDT 2009,NO_QUERY,veraciousg,Day 3 of being alone... ftl.  started painting genie's room.,22,5,60,11,0,0,1
Sun Jun 07 11:06:17 PDT 2009,NO_QUERY,imatoysruskid,@ChrisCuomo Happy Sunday to you too!  Your garden is gorgeous!   I have no green thumb at all. ,11,6,95,17,1,0,2
Tue Apr 07 00:02:50 PDT 2009,NO_QUERY,angelawr77,Damn it. I hate this stage of the breakup process. I miss the boy.  We had just fallen in love. DAMN IT. WHY???!!!  Poop.,0,2,121,24,0,0,1
Mon Jun 22 16:25:23 PDT 2009,NO_QUERY,china__cat,"@the__fragile Follow list. Love how when you try to cut back on words or restructure your message, twitter decides to sent it as is. ",16,25,133,24,1,0,2
Fri May 22 06:34:54 PDT 2009,NO_QUERY,Gerbensayswhat,"Getting Little Bit enrolled in Pre-K. Aw, my baby is not a baby anymore. ",6,34,73,15,0,0,1
Sat May 30 21:06:43 PDT 2009,NO_QUERY,niteguardianx,@cravequeen AWWW  YOU WORKED SO HARD ON IT,21,6,42,8,1,0,2
Thu May 28 20:52:02 PDT 2009,NO_QUERY,itsNaida,Hands up with all my not yets ,20,52,30,7,0,0,1
Wed Jun 17 12:21:35 PDT 2009,NO_QUERY,rileighx3syou,Man I really wish I wasn't sick!  This sucks!  And so does having a summer job ,12,21,79,17,0,0,1
Tue Jun 02 08:03:03 PDT 2009,NO_QUERY,dialim,@soihaveanidea i cant set up this leh.. always say got problem SAD ,8,3,67,12,1,0,2
Fri Jun 19 15:09:20 PDT 2009,NO_QUERY,rocishot,@ItsaPROBLEM I'm on my way out there hun im sitting n the 101 traffic GOSH!!! The negatives os living in the valley   but I love it 2 ,15,9,134,28,1,0,2
Sat May 30 15:07:14 PDT 2009,NO_QUERY,mafiaASHLEY,@crisette LOL! Idk surprisingly I have the whole weekend off. So that means I won't get to see you til next weekend ,15,7,116,23,1,0,2
Fri Jun 05 22:05:51 PDT 2009,NO_QUERY,Beeyuncah,Life is so miserable. :| when you live in this hell house. ,22,5,59,11,0,0,1
Sat May 30 14:26:24 PDT 2009,NO_QUERY,BB_Good_Maya,i'm am feeling sore i cant do anything with out some place hurting meyyy ,14,26,73,15,0,0,1
Sat Jun 06 12:06:39 PDT 2009,NO_QUERY,Lipss89,trying to download back my pick but this dumb ass computer wont let me ,12,6,71,14,0,0,1
Fri May 01 23:08:49 PDT 2009,NO_QUERY,deisyl619,Off to bed....work at 7am tomorrow  bleh...,23,8,43,8,0,0,1
Sun May 03 00:44:35 PDT 2009,NO_QUERY,reginaisnumb,non posso addormentato  but let me try again...gnight twiggas [haha],0,44,68,11,0,0,1
Wed Jun 17 10:11:53 PDT 2009,NO_QUERY,cjaak11,just found out my puppy needs surgery... ,10,11,41,7,0,0,1
Fri May 29 00:23:25 PDT 2009,NO_QUERY,ruhanirabin,#followfriday @rosehwang a positive shiny sparkle in the crowd and an #awesome friend  great person indeed :],0,23,109,16,1,0,2
Mon Apr 20 07:34:52 PDT 2009,NO_QUERY,kencasey,@fleurdeleigh 'Air kisses' help. Hope you all feel better soon. ,7,34,64,10,1,0,2
Mon Jun 15 12:18:45 PDT 2009,NO_QUERY,valeriejadanxo,Good performance guys  I can't believe it's over ,12,18,49,10,0,0,1
